"sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
16256,15,12,0,0,0,0,0,0,0,2,2,0,0,0.98,0.98,0,0,0,0,1,0,0
16258,14,9,8,11,22,22,0,6,7,8,2,0,0,0.86,0.84,0,0,0,0,1,0,0
16260,124,8,1,0,119,119,7,34,79,128,21,0,0,1,1,0,0,0,1,1,0,0
16261,30,12,0,0,0,0,0,0,0,0,0,0,0,0.77,0.78,0,0,0,0,1,0,0
16263,5,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
16266,74,8,0,0,0,0,0,1,1,2,3,0,0,0.93,0.87,0,0,0,0,1,0,0
16267,567,8,0,0,0,0,0,0,0,3,80,0,0,0.26,0.34,0,1,0,0,1,0,0
16269,412,2,1,180,360,480,40,143,336,507,60,0,0,0,0.06,0,0,0,0,1,0,0
16270,63,2,0,0,0,0,2,4,8,12,0,0,0,0.99,0.99,0,0,0,0,1,0,0
16273,1,8,0,0,0,0,0,0,0,0,1,0,0,0.97,0.98,0,0,0,1,1,0,0
16274,3,4,0,0,0,0,0,1,1,1,0,0,0,0.73,0.78,0,0,0,0,1,0,0
16277,334,2,201,0,0,0,24,82,162,235,38,0,0,0.83,0.9,0,0,0,0,1,0,0
16278,147,8,0,0,0,0,2,53,268,358,60,0,0,1,1,0,0,0,0,1,0,0
16279,8,8,0,0,0,0,2,2,2,4,0,0,0,0.97,0.98,0,0,0,0,1,0,0
16280,2,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,0,1,0,0
16281,109,4,0,0,0,0,9,29,45,54,0,0,0,0.73,0.78,0,0,0,0,1,0,0
16282,5,9,0,0,0,0,0,0,3,5,0,0,0,0.68,0.66,0,0,0,0,1,0,0
16286,-1,2,0,8,12,12,4,7,7,7,0,0,0,0.33,0.59,1,0,0,0,1,0,1
16288,2,12,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
16290,0,8,0,1,1,1,0,0,0,0,1,0,0,0.37,0.34,0,0,0,0,1,0,0
16291,60,8,0,0,0,0,2,9,18,28,2,0,0,0.95,0.96,0,0,0,0,1,0,0
16292,19,8,0,0,0,5,3,4,8,13,4,0,0,0.91,0.79,0,0,0,1,1,0,0
16293,1,9,0,4,4,4,0,0,1,1,0,0,0,0.7,0.66,0,1,0,0,1,0,0
16294,0,2,0,8,16,16,0,0,0,0,0,0,0,0.75,0.89,0,1,0,1,1,0,1
16295,82,9,0,0,0,0,2,2,2,4,0,0,0,0.85,0.82,0,0,0,1,1,0,0
16296,16,2,0,0,0,0,0,0,10,12,0,0,0,0.98,0.97,0,0,0,0,1,0,0
16297,42,8,0,0,0,0,0,0,0,0,0,0,0,1,0.99,0,0,0,1,1,0,0
16298,14,2,0,0,0,0,0,2,4,7,1,0,0,0.88,0.63,0,1,0,0,1,0,0
16299,12,8,0,0,0,0,0,0,3,8,1,0,0,0.84,0.77,0,0,0,0,1,0,0
16300,155,12,0,0,0,0,4,5,7,11,0,0,0,0.77,0.75,0,0,0,0,1,0,0
16302,1,8,0,26,49,79,13,41,66,96,11,0,0,0.91,0.95,0,0,0,0,1,0,1
16304,-1,8,0,25,33,41,9,9,29,36,3,0,0,0.84,0.77,1,0,0,0,1,0,1
16306,10,2,0,0,0,0,2,4,5,7,0,0,0,1,0.99,0,0,0,0,1,0,0
16307,5,2,0,0,0,0,0,2,3,3,6,0,0,1,0.82,0,0,0,0,1,0,0
16308,130,2,0,527,730,730,0,0,0,0,0,0,0,0.22,0.27,0,0,0,0,1,0,0
16309,304,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
16310,12,8,0,0,0,0,0,0,0,0,1,0,0,1,0.94,0,0,0,0,1,0,0
16311,0,8,0,0,0,0,0,0,0,0,0,0,0,0.35,0.36,0,0,0,0,1,0,1
16312,7146,15,0,0,0,0,143,595,1205,1682,305,0,0,0.88,0.91,0,0,0,0,1,0,0
16314,10,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
16317,2,12,0,0,0,0,0,0,0,0,0,0,0,0.57,0.7,0,0,0,0,1,0,0
16320,120,4,0,0,0,0,0,0,24,34,0,0,0,0.73,0.78,0,0,0,0,1,0,0
16322,3,8,0,12,22,30,5,14,24,48,4,0,1,0.96,0.96,0,0,0,0,1,0,1
16324,20,2,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
16325,-1,2,0,6,12,15,1,2,12,16,0,0,0,0.99,0.99,1,0,0,0,1,0,0
16326,7,4,0,0,0,0,0,0,0,0,1,0,0,0.22,0.15,0,1,0,0,1,0,0
16327,7,4,0,0,0,0,0,0,0,0,0,0,0,0.22,0.15,0,1,0,0,1,0,0
16328,1,2,0,4,6,9,2,4,6,10,0,0,1,0.97,0.93,0,0,0,0,1,0,1
16330,28,8,28,23,43,63,7,32,77,136,65,0,0,0.79,0.89,0,0,0,0,1,0,0
16334,0,4,0,1,1,2,0,0,0,0,0,0,0,0.57,0.68,0,0,0,0,1,0,1
16337,13,12,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
16338,331,10,27,320,320,640,51,187,454,603,92,0,0,0.85,0.88,0,0,0,0,1,0,0
16341,2,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,0,1,0,0
16342,78,2,0,0,0,0,12,32,43,43,10,0,0,1,0.97,0,1,0,0,1,0,0
16343,3,9,0,0,0,0,0,0,0,0,1,0,0,0.99,0.99,0,0,0,0,1,0,0
16345,77,8,11,28,70,98,15,43,96,150,50,0,0,0.9,0.94,0,0,0,0,1,0,0
16347,8,8,0,0,0,2,0,2,7,11,3,0,0,0.9,0.92,0,0,0,0,1,0,0
16349,3,9,0,0,0,0,0,0,0,0,0,0,0,0.98,0.98,0,0,0,0,1,0,0
16350,1,12,0,3,4,6,2,2,3,6,0,0,0,0.73,0.68,0,0,0,0,1,0,1
16351,3,8,0,0,0,0,0,0,1,1,0,0,0,0.84,0.86,0,0,0,0,1,0,0
16354,2,2,1,2,5,6,0,0,0,0,0,0,0,0.84,0.9,0,1,0,0,1,0,0
16356,6,12,0,0,0,0,0,0,0,1,0,0,0,0.57,0.68,0,0,0,0,1,0,0
16357,6,2,0,1,1,1,1,3,3,5,1,0,0,0.96,0.96,0,0,0,0,1,0,1
16358,3,8,0,32,56,88,10,28,55,80,13,0,0,0.98,0.97,0,0,0,0,1,0,0
16359,54,8,5,218,349,477,71,227,450,687,36,0,0,0.43,0.46,0,0,0,1,1,0,0
16360,117,8,37,85,190,295,32,113,239,357,45,0,0,0.94,0.9,0,0,0,0,1,0,0
16361,844,8,0,0,0,0,11,22,52,85,25,0,0,0.99,0.99,0,0,0,1,1,0,0
16362,4,2,0,12,12,20,3,10,17,31,0,0,12,0.82,0.81,0,0,0,0,1,0,1
16363,0,8,0,13,23,33,8,21,36,51,0,0,0,0.97,0.94,0,0,0,0,1,0,1
16364,28,2,84,112,238,406,19,82,131,162,48,0,0,0.65,0.67,0,1,0,0,1,0,1
16365,12,2,0,0,0,0,0,0,0,0,0,0,0,0.48,0.36,0,1,0,0,1,0,0
16367,4,2,0,0,0,1,1,3,3,3,0,0,0,0.91,0.94,0,0,0,0,1,0,1
16368,345,8,0,0,0,0,0,18,34,66,0,0,0,0.99,0.99,0,0,0,0,1,0,0
16369,1374,8,0,0,0,0,152,285,425,707,309,0,0,0.97,0.96,0,0,0,0,1,0,0
16370,2,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,0
16372,150,8,45,95,95,190,25,70,148,247,69,0,0,1,0.98,5,0,0,0,1,0,0
16373,20,8,0,0,0,0,0,0,0,0,3,0,0,1,0.96,0,0,0,0,1,0,0
16374,131,8,39,93,183,271,39,114,193,289,40,0,0,0.77,0.77,0,0,0,0,1,0,0
16376,5,4,0,0,0,0,0,0,0,0,0,0,0,0.57,0.68,0,1,0,0,1,0,0
16377,850,8,2,0,0,0,40,113,276,452,69,0,0,0.62,0.56,0,0,0,1,1,0,0
16379,2,8,0,0,0,0,0,0,0,0,1,0,0,0.98,0.98,0,0,0,0,1,0,0
16380,21,8,0,0,0,0,2,5,11,23,0,0,0,0.69,0.69,0,0,0,0,1,0,0
16381,119,8,0,0,0,0,0,0,5,6,1,0,0,0.98,0.97,0,0,0,0,1,0,0
16382,6,2,0,0,0,0,0,0,0,0,0,0,0,0.97,0.95,0,1,0,1,1,0,0
16384,5,7,1,6,6,6,0,8,15,20,4,0,0,0.75,0.66,0,0,0,0,1,0,0
16386,2,8,0,0,0,0,0,0,0,2,0,0,0,0.74,0.76,0,0,0,0,1,0,0
16387,7,8,0,68,111,168,4,43,84,123,19,0,4,0.13,0.09,2,0,0,1,1,0,1
16388,1368,8,685,502,502,502,254,950,1832,3183,99,0,0,0,0,0,0,0,0,1,0,0
16389,63,8,0,0,0,0,6,13,18,39,0,0,0,1,0.99,0,0,0,0,1,0,0
16390,10,8,0,0,4,4,2,4,5,7,0,0,0,0.85,0.93,0,0,0,0,1,0,0
16392,64,8,0,0,0,0,0,0,0,0,0,0,0,1,0.94,0,0,0,0,1,0,0
16393,1,8,0,12,26,40,5,14,22,40,2,0,0,0.94,0.91,0,0,0,0,1,0,1
16394,111,8,19,130,244,327,46,126,244,424,37,0,0,0.57,0.6,0,0,0,0,1,0,0
16396,6,8,0,0,0,0,0,0,0,0,1,0,0,0.99,0.99,0,0,0,0,1,0,0
16398,6,8,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,0,1,0,0
16399,7,8,0,0,1,3,1,3,5,7,0,0,0,0.82,0.78,0,0,0,0,1,0,0
16400,1,8,0,0,0,0,0,0,0,0,0,0,0,0.8,0.83,0,0,0,0,1,0,0
16402,6,8,0,0,0,0,3,5,9,21,0,0,0,0.82,0.87,0,0,0,0,1,0,1
16404,9,14,3,0,0,1,1,4,7,15,4,0,0,0.82,0.77,0,0,0,0,1,0,0
16405,8,8,0,0,0,0,0,0,0,0,1,0,0,0.37,0.34,0,0,0,0,1,0,0
16406,18,8,0,0,0,0,0,0,1,1,0,0,0,0.76,0.77,0,0,0,0,1,0,0
16408,3,8,0,0,0,1,0,1,1,2,1,0,0,1,0.99,0,0,0,0,1,0,0
16409,4,12,0,1,1,1,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,0
16410,3,2,0,0,0,1,0,0,2,2,0,0,0,0.97,0.95,0,0,0,0,1,0,0
16411,152,12,0,0,0,0,1,1,2,2,0,0,0,0.78,0.83,0,0,0,0,1,0,0
16413,23,2,0,0,13,39,3,26,33,48,2,0,0,0.85,0.8,0,0,0,0,1,0,0
16414,1,8,0,72,108,144,43,73,144,183,20,0,0,0.9,0.95,0,0,0,0,1,0,1
16415,5,9,0,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,0,0,0,1,0,0
16417,0,2,0,2,2,2,0,0,0,0,1,0,0,0.91,0.95,0,0,0,1,1,0,0
16420,5,3,0,0,6,6,0,1,4,5,0,0,0,0.93,0.74,0,0,0,0,1,0,0
16421,13,12,0,0,0,0,0,0,0,0,0,0,0,0.48,0.48,0,1,0,0,1,0,0
16422,43,9,0,0,0,0,0,0,0,0,1,0,0,0.96,0.96,0,0,0,0,1,0,0
16424,3925,8,0,0,5000,5000,12,3024,4029,5465,161,0,0,0.99,0.99,0,0,0,0,1,0,0
16425,13,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
16428,2,12,0,0,0,0,0,0,0,0,2,0,0,0.85,0.93,0,0,0,0,1,0,0
16430,3,8,0,0,0,0,0,0,3,3,2,0,0,0.2,0.5,0,1,0,0,1,0,0
16431,8,4,0,12,12,12,0,0,0,0,0,0,4,0.22,0.21,0,1,0,0,1,0,0
16432,6,8,1,5,8,11,1,6,10,14,2,0,0,0.97,0.98,0,0,0,0,1,0,0
16433,59,2,0,0,0,0,2,2,3,4,1,0,0,1,0.99,0,1,0,0,1,0,0
16434,244,2,0,0,0,0,8,12,12,12,0,0,0,0.92,0.89,0,1,0,0,1,0,0
16436,2,8,0,8,8,8,1,3,8,11,15,0,0,0.79,0.78,0,0,0,0,1,0,1
16437,12,4,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,1,0,0,1,0,0
16438,569,8,17,850,850,850,58,240,467,803,105,0,0,0.98,0.99,0,0,0,0,1,0,0
16439,15,9,1,9,18,27,4,13,32,47,0,0,0,1,0.99,0,0,0,0,1,0,0
16440,14,2,0,0,0,12,1,4,8,14,0,0,0,0.83,0.9,0,0,0,0,1,0,0
16441,0,8,0,2,3,4,1,2,3,3,0,0,0,0.96,0.97,0,0,0,0,1,0,1
16442,-28,8,0,88,133,142,13,30,129,185,20,0,0,0.33,0.64,28,0,0,0,1,0,1
16444,9,8,0,0,0,0,1,1,2,2,0,0,0,0.99,0.99,0,0,0,1,1,0,0
16445,33,8,0,0,0,0,0,1,1,1,2,0,0,0.84,0.48,0,0,0,1,1,0,0
16446,0,2,0,5,7,7,0,0,0,0,0,0,0,0.99,0.96,0,1,0,0,1,0,0
16447,34,8,0,0,0,0,0,3,7,9,0,0,0,0.58,0.36,0,0,0,0,1,0,0
16448,19,8,3,57,87,124,18,61,108,173,17,0,0,0.99,0.98,0,0,0,1,1,0,0
16449,3,2,0,27,38,49,10,24,33,50,0,0,0,0.95,0.91,0,0,0,0,1,0,1
16450,5,2,0,42,56,70,13,15,15,15,0,0,0,0.9,0.88,0,1,0,1,1,0,1
16451,36,12,0,9,36,63,8,24,51,84,12,0,0,0.98,0.96,0,0,0,0,1,0,0
16452,0,2,0,0,0,0,0,0,0,0,3,0,0,0.96,0.98,0,0,0,1,1,0,0
16455,2,8,0,0,0,0,0,0,0,0,1,0,0,0.37,0.34,0,0,0,0,1,0,0
16456,4000,8,0,0,0,0,0,22,32,72,8,0,0,0.98,0.97,0,0,0,0,1,0,0
16457,919,4,0,0,0,0,7,16,50,88,0,0,0,0.63,0.72,0,0,0,0,1,0,0
16458,0,2,0,5,29,29,0,0,0,0,0,0,0,1,0.77,0,1,0,1,1,0,0
16459,8,8,0,0,0,0,0,0,0,0,1,0,0,0.93,0.96,0,0,0,0,1,0,0
16460,10,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,0,1,0,0
16461,1,3,0,1,2,4,0,1,2,3,1,0,0,0.98,0.99,0,0,0,0,1,0,0
16462,92,12,0,0,0,0,0,1,1,1,0,0,0,0.95,0.86,0,0,0,1,1,0,0
16463,6,8,6,13,25,37,2,14,31,46,11,0,0,0.76,0.72,0,0,0,0,1,0,0
16464,91,2,0,0,0,0,6,12,12,12,6,0,0,0.99,0.98,0,1,0,1,1,0,0
16466,200,12,0,360,360,720,26,159,435,748,47,0,0,0.97,0.91,0,0,0,0,1,0,0
16467,0,2,0,4,6,8,2,4,8,10,0,0,0,0.91,0.94,0,0,0,0,1,0,1
16468,20,22,0,0,67,67,4,7,13,19,1,0,0,0.75,0.66,0,0,0,0,1,0,0
16469,104,2,0,0,0,0,1,1,1,4,1,0,0,0.87,0.93,0,0,0,1,1,0,0
16470,8,2,0,12,36,48,8,16,34,39,2,0,0,0.92,0.91,0,0,0,0,1,0,0
16471,10,8,0,0,0,0,0,0,2,3,1,0,0,0.99,0.97,0,0,0,0,1,0,0
16472,12,2,0,0,0,6,0,0,0,0,0,0,0,0.26,0.32,0,1,0,0,1,0,0
16475,21,9,0,0,0,0,0,0,0,1,0,0,0,0.7,0.66,0,0,0,1,1,0,0
16476,6,2,0,0,6,12,5,11,20,27,0,0,0,0.77,0.78,0,0,0,0,1,0,1
16477,66,9,0,0,0,0,0,1,5,10,3,0,0,0.93,0.89,0,1,0,0,1,0,0
16478,49,2,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0
16479,8,2,1,32,48,80,7,17,26,42,0,0,0,0.95,0.95,0,0,0,0,1,0,1
16480,76,10,1,0,0,0,0,7,14,17,0,0,0,0.82,0.77,0,0,0,0,1,0,0
16482,4,8,0,0,0,0,0,1,1,1,1,0,0,0.14,0.32,0,0,0,0,1,0,0
16483,0,17,0,0,0,0,0,0,0,0,0,0,0,0.88,0.89,0,0,0,0,1,0,0
16484,5640,8,0,0,0,0,61,128,307,414,11,0,0,0.98,0.99,0,0,0,0,1,0,0
16485,250,2,0,207,465,726,35,53,53,53,49,0,0,0.84,0.88,0,0,0,0,1,0,0
16486,10,12,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
16491,21,8,0,0,0,0,4,5,9,18,0,0,0,0.94,0.97,0,0,0,0,1,0,0
16492,15,0,0,0,0,0,1,2,3,4,1,0,0,0,0,0,0,0,1,1,0,0
16493,20,12,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,1,0,0,1,0,0
16494,4,8,0,0,0,0,0,0,0,0,0,0,0,0.95,0.97,0,0,0,1,1,0,0
16495,67,8,0,0,0,0,1,1,1,1,0,0,0,0.97,0.95,0,0,0,0,1,0,0
16496,25,4,0,0,0,0,0,0,1,1,0,0,0,0.73,0.78,0,0,0,0,1,0,0
16497,2,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,0,0,0,1,0,0
16498,7,8,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0
16500,0,2,0,5,6,6,0,0,0,0,0,0,0,0.54,0.56,0,1,0,0,1,0,0
16501,3,8,2,10,17,28,0,0,0,0,0,0,0,0.96,0.96,0,0,0,0,1,0,0
16502,2,2,0,2,2,2,5,6,6,6,0,0,0,0.57,0.67,0,1,0,1,1,0,0
16504,3,8,0,0,2,3,1,3,4,6,0,0,0,0.96,0.96,0,0,0,0,1,0,0
16505,2,8,0,0,0,0,0,0,0,0,1,0,0,0.9,0.74,0,0,0,0,1,0,0
16506,2,8,0,5,8,12,1,4,7,11,0,0,0,0.48,0.53,0,0,0,0,1,0,1
16507,9,2,6,14,26,26,2,2,2,2,1,0,0,0.95,0.93,0,1,0,0,1,0,0
16509,254,8,0,0,0,0,0,0,2,8,0,0,0,0.95,0.94,0,0,0,0,1,0,0
16510,2,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,1,0,0,1,0,0
16511,144,8,1,0,0,0,13,40,73,117,29,0,0,0.93,0.91,0,0,0,0,1,0,0
16512,80,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
16515,91,2,0,0,0,0,0,0,12,12,1,0,0,0.9,0.92,0,0,0,0,1,0,0
16516,2,2,13,40,80,100,7,10,12,14,0,0,0,1,0.78,0,1,0,0,1,0,0
16518,1,8,0,20,20,40,1,10,19,26,1,0,0,0.2,0.15,0,0,0,0,1,0,1
16519,29,12,1,51,88,140,12,62,114,168,14,0,0,0.73,0.79,0,0,0,0,1,0,0
16520,18,8,0,20,48,75,9,24,51,74,0,0,0,1,0.95,0,0,0,0,1,0,0
16522,25,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.98,0,0,0,0,1,0,0
16523,-213,8,0,542,542,542,0,301,464,470,0,0,0,1,0.97,13,0,0,0,1,0,1
16525,11,2,0,0,0,0,0,0,0,0,0,0,0,0.76,0.78,0,1,0,0,1,0,0
16526,20,2,0,0,0,0,0,0,0,0,0,0,0,0.58,0.38,0,0,0,0,1,0,0
16527,25,8,0,0,0,0,6,11,17,33,3,0,0,0.76,0.72,0,0,0,1,1,0,0
16528,15,2,0,0,0,0,0,1,1,1,1,0,0,0.99,0.98,0,0,0,0,1,0,0
16530,24,2,0,0,0,0,0,0,0,1,0,0,0,0.68,0.64,0,0,0,0,1,0,0
16532,3,2,10,0,0,10,0,0,0,0,1,0,0,0.44,0.66,0,1,0,0,1,0,0
16533,81,2,8,0,16,56,12,47,85,133,18,0,0,0.86,0.87,0,0,0,0,1,0,0
16534,152,4,348,864,864,864,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
16535,0,8,0,1,1,1,2,2,2,3,0,0,0,0.78,0.75,0,0,0,0,1,0,1
16536,0,8,0,5,6,6,0,0,0,0,0,0,0,0.42,0.36,0,0,0,0,1,0,0
16537,3,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
16539,4,12,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
16540,11,12,0,0,4,8,1,4,9,12,3,0,0,0.57,0.68,0,0,0,0,1,0,0
16541,170,2,0,0,0,13,10,30,61,200,20,0,0,0.92,0.84,0,0,0,1,1,0,0
16542,11,12,4,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
16543,71,2,0,0,0,0,0,0,0,20,0,0,0,1,1,0,1,0,1,1,0,0
16544,1151,8,100,2000,3600,5500,0,0,0,0,0,0,0,0.85,0.8,0,0,0,0,1,0,0
16545,16,4,0,0,0,0,0,4,10,13,0,0,0,0.84,0.87,0,0,0,0,1,0,0
16546,3,8,0,0,2,4,0,1,4,10,1,0,0,0.99,0.99,0,0,0,0,1,0,0
16547,22,8,0,0,0,0,0,0,0,0,0,0,0,0.96,0.97,0,0,0,0,1,0,0
16549,18,2,0,0,0,0,0,0,0,0,0,0,0,0.54,0.71,0,0,0,0,1,0,0
16550,4,2,0,0,4,4,0,0,0,0,1,0,0,0.98,0.96,0,1,0,0,1,0,0
16551,1324,8,62,720,2520,2970,186,945,3167,4121,303,0,180,0.55,0.44,0,0,0,0,1,0,0
16552,25,2,44,316,489,681,242,812,1133,1269,101,0,0,0.97,0.96,2,0,0,0,1,0,1
16553,8,2,0,1,7,7,3,15,16,16,0,0,0,0.98,0.98,0,0,0,0,1,0,0
16555,13,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,1,0,0,1,0,0
16556,2,2,0,18,24,27,2,5,7,7,2,0,0,0.98,0.98,0,1,0,1,1,0,1
16557,218,8,122,186,396,516,50,173,379,556,80,0,0,1,1,0,0,0,0,1,0,0
16562,1,2,0,12,12,12,6,17,26,36,0,0,0,1,0.99,0,0,0,0,1,0,1
16566,2,8,0,2,3,5,0,2,2,3,0,0,0,0,0,0,0,0,1,1,0,0
16567,17,8,0,0,0,0,1,4,6,10,4,0,0,0.92,0.96,0,1,0,0,1,0,0
16568,27,4,0,0,0,0,1,1,2,2,0,0,0,0.73,0.78,0,0,0,1,1,0,0
16570,1,4,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
16571,8,8,0,10,15,25,6,13,29,50,0,0,0,0.78,0.82,0,0,0,0,1,0,0
16572,1195,12,0,0,708,708,40,134,636,1178,135,0,0,0.92,0.95,0,0,0,0,1,0,0
16573,2,8,0,8,16,20,2,7,11,17,0,0,0,0.97,0.93,0,0,0,0,1,0,0
16574,205,8,76,400,400,600,85,219,387,547,80,0,0,0.81,0.77,0,0,0,0,1,0,0
16576,20,8,1,20,50,70,5,20,34,51,5,0,0,1,0.94,0,0,0,0,1,0,0
16577,21,2,0,0,0,0,12,39,45,45,0,0,0,0.93,0.93,0,1,0,0,1,0,1
16580,2,8,0,0,0,1,0,0,1,2,1,0,0,0.74,0.76,0,0,0,0,1,0,0
16582,3,12,0,0,0,0,0,0,0,0,0,0,0,0.77,0.73,0,0,0,0,1,0,0
16590,1081,2,192,540,1368,2268,220,776,1298,1379,343,0,0,0.97,0.93,0,1,0,0,1,0,0
16592,22,8,0,0,0,0,0,0,0,0,0,0,0,1,0.93,0,0,0,0,1,0,0
16594,0,8,0,0,0,0,0,0,0,0,0,0,0,0.89,0.94,0,0,0,0,1,0,0
16595,33,8,0,0,0,0,0,0,2,3,0,0,0,0.41,0.46,0,0,0,0,1,0,0
16597,2,8,0,20,20,20,0,0,0,0,0,0,0,0.5,0.52,0,1,0,0,1,0,0
16598,5,8,0,5,9,14,0,3,6,11,0,0,0,0.79,0.66,0,0,0,0,1,0,0
16599,0,4,2,19,37,54,7,18,21,21,0,0,0,0.91,0.92,0,0,0,1,1,0,1
16600,1173,9,0,0,0,0,0,0,0,0,0,0,0,0.99,0.89,0,0,0,0,1,0,0
16603,94,2,0,0,0,0,5,6,6,6,0,0,0,0.98,0.93,0,1,0,0,1,0,0
16604,991,8,608,825,1800,2250,240,853,1765,2831,225,0,0,1,0.99,0,0,0,0,1,0,0
16605,14,8,0,0,0,4,0,3,9,17,2,0,0,0.98,0.95,0,0,0,0,1,0,0
16607,12,2,0,0,0,0,0,5,7,7,0,0,0,0.78,0.75,0,0,0,1,1,0,0
16608,559,8,341,1462,2582,3590,521,1542,2862,4338,519,0,0,0.99,0.99,2,0,0,0,1,0,0
16609,159,8,0,0,0,0,1,11,28,52,2,0,0,0.97,0.95,0,0,0,1,1,0,0
16610,59,8,0,0,0,0,0,0,2,3,0,0,0,0.53,0.54,0,0,0,1,1,0,0
16612,16,2,0,1,1,1,0,0,4,5,0,0,0,0.15,0.1,0,0,0,0,1,0,0
16613,412,2,0,0,0,0,1,5,7,19,3,0,0,0.18,0.08,0,0,0,0,1,0,0
16614,0,2,0,0,5,7,0,0,0,0,0,0,0,1,0.99,0,1,0,0,1,0,0
16615,114,8,0,0,0,0,2,5,8,13,2,0,0,0.97,0.95,0,1,0,1,1,0,0
16618,1,8,0,0,0,0,0,0,0,0,0,0,0,0.96,0.94,0,0,0,0,1,0,0
16620,176,8,0,0,0,0,1,1,2,2,0,0,0,0,0.07,0,0,0,1,1,0,0
16621,0,3,0,0,0,0,0,1,1,1,0,0,0,0.99,0.99,0,0,0,0,1,0,1
16622,1,8,0,3,6,8,1,2,4,6,1,0,0,0.68,0.49,0,0,0,0,1,0,1
16624,-3,8,0,300,300,300,1,2,17,34,4,0,0,0,0,3,0,0,0,1,0,1
16626,3,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,0,0,0,1,0,0
16627,6,8,0,3,4,6,4,7,12,15,4,0,0,0.98,0.99,0,0,0,0,1,0,0
16628,91,12,0,5,15,45,33,60,132,202,10,0,0,0.93,0.74,0,0,0,0,1,0,0
16629,48,4,0,0,0,0,0,0,0,0,1,0,0,0.94,0.92,0,0,0,0,1,0,0
16631,0,8,0,5,5,5,0,0,0,0,0,0,0,0.94,0.96,0,0,0,0,1,0,0
16632,9,8,0,0,0,0,0,1,3,3,0,0,0,0.82,0.81,0,0,0,0,1,0,0
16633,8,2,0,0,0,0,0,0,0,2,0,0,0,0.39,0.27,0,1,0,0,1,0,0
16634,0,8,0,6,6,6,0,1,2,2,1,0,0,0.31,0.27,0,0,0,0,1,0,1
16635,0,2,1,2,4,6,1,3,3,6,0,0,0,1,0.97,0,0,0,1,1,0,1
16637,602,8,171,896,1792,2688,316,812,1656,2649,290,0,0,0.9,0.89,0,0,0,1,1,0,0
16638,-1,4,0,50,76,102,19,44,89,117,0,0,0,0.78,0.78,1,0,0,0,1,0,1
16639,8,8,0,6,12,18,1,6,11,14,0,0,0,0.96,0.9,0,0,0,0,1,0,1
16640,3,2,0,8,8,16,2,6,13,16,0,0,0,0.98,0.98,0,0,0,0,1,0,0
16641,28,8,0,0,20,40,2,9,20,31,0,0,0,0.88,0.93,0,0,0,0,1,0,0
16642,27,4,0,0,0,0,2,9,15,30,4,0,0,0.77,0.8,0,0,0,0,1,0,0
16644,2,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,1,0,0,1,0,0
